SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
29599,"561909","1","Friends","Magazine gift","2019","Stephanie's Puppy Dash",,20,,,,,"https://images.brickset.com/sets/images/561909-1.jpg",29,32
29607,"791901","1","Hidden Side","Magazine Gift","2019","Jack",1,,,,,,"https://images.brickset.com/sets/images/791901-1.jpg",255,83
28989,"853865","1","The Lego Movie 2: The Second Part","Miscellaneous","2019","TLM2 Accessory Set 2019",4,48,11.99,12.99,16.99,12.99,"https://images.brickset.com/sets/images/853865-1.jpg",2005,774
28905,"853866","1","Ninjago","March of the Oni","2019","Oni Battle Pack",3,36,11.99,12.99,16.99,12.99,"https://images.brickset.com/sets/images/853866-1.jpg",771,575
28966,"853867","1","Gear","Key Chains/The LEGO Movie 2","2019","Emmet Keyring",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853867-1.jpg",86,44
29007,"853868","1","Gear","Key Chains/The LEGO Movie 2","2019","Lucy Keyring",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853868-1.jpg",75,47
29008,"853869","1","Gear","Role-Play Toys","2019","Emmet's Construction Worker Vest",,,13.49,14.99,18.99,14.99,"https://images.brickset.com/sets/images/853869-1.jpg",17,31
29009,"853870","1","Gear","Role-Play toys","2019","Batarang",,,6.99,7.99,9.99,7.99,"https://images.brickset.com/sets/images/853870-1.jpg",54,42
29089,"853871","1","Gear","Role-Play toys","2019","Flail",,,,9.99,12.99,,"https://images.brickset.com/sets/images/853871-1.jpg",11,41
29010,"853872","1","Gear","Role-Play toys","2019","Emmet Mask",,,8.99,9.99,12.99,9.99,"https://images.brickset.com/sets/images/853872-1.jpg",10,15
29011,"853873","1","Gear","Role-Play toys","2019","Lucy Hair",,,3.99,4.99,6.99,4.99,"https://images.brickset.com/sets/images/853873-1.jpg",20,15
28973,"853874","1","The Lego Movie 2: The Second Part","Miscellaneous","2019","Emmet Pod",1,27,7.99,8.99,11.49,8.99,"https://images.brickset.com/sets/images/853874-1.jpg",570,350
28974,"853875","1","The Lego Movie 2: The Second Part","Miscellaneous","2019","Sweet Mayhem's Disco Pod",1,28,7.99,8.99,11.49,8.99,"https://images.brickset.com/sets/images/853875-1.jpg",552,317
29368,"853876","1","Gear","Housewares","2019","TLM2 Tumbler with Straw",,,6.99,7.99,9.99,7.99,"https://images.brickset.com/sets/images/853876-1.jpg",5,13
28967,"853877","1","Gear","Housewares","2019","TLM2 Hydration Bottle",,,11.99,12.99,16.99,12.99,"https://images.brickset.com/sets/images/853877-1.jpg",9,22
28968,"853878","1","Gear","Stationery","2019","TLM2 Notebook",,,11.99,12.99,16.99,12.99,"https://images.brickset.com/sets/images/853878-1.jpg",11,17
29195,"853879","1","Gear","Plush","2019","Emmet Plush",,,21.99,19.99,19.99,24.99,"https://images.brickset.com/sets/images/853879-1.jpg",30,28
29090,"853880","1","Gear","Plush","2019","Lucy Plush",,,21.99,24.99,29.99,24.99,"https://images.brickset.com/sets/images/853880-1.jpg",25,23
29091,"853881","1","Gear","Bag Charms","2019","Friends Creative Bag Charms",,,4.99,6.99,8.49,5.99,"https://images.brickset.com/sets/images/853881-1.jpg",38,19
28927,"853882","1","Gear","Key Chains/Friends","2019","Stephanie Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853882-1.jpg",10,11
28928,"853883","1","Gear","Key Chains/Friends","2019","Olivia Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853883-1.jpg",9,11
28965,"853886","1","Gear","Phone cases","2019","Friends Phone Cover",,,21.99,,,24.99,"https://images.brickset.com/sets/images/853886-1.jpg",11,35
29364,"853889","1","Gear","Housewares","2019","Friends Tumbler with Straw",,,6.99,7.99,9.99,7.99,"https://images.brickset.com/sets/images/853889-1.jpg",6,7
29583,"853890","1","Gear","Housewares","2019","Cookie Cutters",,,8.99,9.99,,9.99,"https://images.brickset.com/sets/images/853890-1.jpg",56,53
29371,"853891","1","Gear","Housewares","2019","LEGO Friends Ceramic Mug",,,,14.99,18.99,,"https://images.brickset.com/sets/images/853891-1.jpg",6,17
29365,"853892","1","Gear","Housewares","2019","LEGO Friends Hair Accessory Set",,,8.99,9.99,12.99,9.99,"https://images.brickset.com/sets/images/853892-1.jpg",3,10
29005,"853893","1","Gear","Key Chains","2019","Jay Keyring",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853893-1.jpg",14,18
29006,"853894","1","Gear","Key Chains","2019","Nya Keyring",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853894-1.jpg",10,16
28600,"853899","1","Ninjago","Sons of Garmadon","2019","Lloyd's Kendo Training Pod",1,25,7.99,8.99,11.49,8.99,"https://images.brickset.com/sets/images/853899-1.jpg",421,304
29118,"853900","1","Gear","Magnets/Bricks","2019","4 4x4 Magnets",,,,,,,"https://images.brickset.com/sets/images/853900-1.jpg",219,145
29366,"853901","1","Gear","Housewares","2019","NINJAGO Tumbler with Straw",,,6.99,7.99,9.99,7.99,"https://images.brickset.com/sets/images/853901-1.jpg",2,5
29116,"853902","1","Gear","Bag Charms","2019","Creative Bag Charm",,,4.99,,,,"https://images.brickset.com/sets/images/853902-1.jpg",95,94
29165,"853903","1","Gear","Key Chains/Miscellaneous","2019","Brick Suit Guy Key Chain",,,,,,,"https://images.brickset.com/sets/images/853903-1.jpg",51,40
29166,"853904","1","Gear","Key Chains/Miscellaneous","2019","Cactus Boy Key Chain",,,,,,,"https://images.brickset.com/sets/images/853904-1.jpg",67,44
29167,"853905","1","Gear","Key Chains/Miscellaneous","2019","Elephant Girl Key Chain",,,,,,,"https://images.brickset.com/sets/images/853905-1.jpg",42,33
29105,"853906","1","Seasonal","Birthday","2019","LEGO Greeting Card",,40,3.99,4.99,,4.99,"https://images.brickset.com/sets/images/853906-1.jpg",334,276
29569,"853907","1","Seasonal","Christmas","2019","LEGO Toy Soldier Ornament",,43,,,,,"https://images.brickset.com/sets/images/853907-1.jpg",188,300
29395,"853908","1","Gear","Housewares","2019","Drinking cup",,,,,,,"https://images.brickset.com/sets/images/853908-1.jpg",19,26
29137,"853910","1","Gear","Housewares","2019","Ceramic minifig head mug",,,,,,,"https://images.brickset.com/sets/images/853910-1.jpg",314,300
29384,"853911","1","Gear","Housewares","2019","LEGO Brick Ice Cube Tray",,,8.99,9.99,,9.99,"https://images.brickset.com/sets/images/853911-1.jpg",81,69
29207,"853912","1","Gear","Housewares","2019","Ice Lollipop Tray",,,,,,,"https://images.brickset.com/sets/images/853912-1.jpg",29,42
29117,"853913","1","Gear","Housewares","2019","LEGO Key Hanger",,,,,,,"https://images.brickset.com/sets/images/853913-1.jpg",187,159
29139,"853914","1","Gear","Magnets/Miscellaneous","2019","London Bus Magnet",,,,,,,"https://images.brickset.com/sets/images/853914-1.jpg",180,131
29119,"853915","1","Gear","Magnets/Bricks","2019","4 4x4 Magnets",,,,,,,"https://images.brickset.com/sets/images/853915-1.jpg",309,165
29560,"853917","1","Gear","Stationery","2019","Creative Stationery Set",,,14.99,16.99,19.99,16.99,"https://images.brickset.com/sets/images/853917-1.jpg",5,20
28925,"853918","1","Gear","Key Chains","2019","City Firefighter Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853918-1.jpg",45,23
29369,"853919","1","Gear","Role-play toys","2019","City Police Vest",,,,14.99,18.99,,"https://images.brickset.com/sets/images/853919-1.jpg",2,9
29310,"853920","1","Gear","Housewares","2019","LEGO DUPLO Tableware",,,13.49,14.99,18.99,14.99,"https://images.brickset.com/sets/images/853920-1.jpg",19,19
29104,"853921","1","Xtra","","2019","Brick Stickers",,17,,,,,"https://images.brickset.com/sets/images/853921-1.jpg",1116,546
29152,"853922","1","Friends","Accessories","2019","Creative Rings",,43,,8.99,,,"https://images.brickset.com/sets/images/853922-1.jpg",20,124
29142,"853946","1","Gear","Key Chains/Star Wars","2019","Stormtrooper Keyring",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853946-1.jpg",143,62
28931,"853947","1","Gear","Key Chains/Star Wars","2019","Luke Skywalker Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853947-1.jpg",101,53
28932,"853948","1","Gear","Key Chains/Star Wars","2019","Princess Leia Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853948-1.jpg",101,59
28933,"853949","1","Gear","Key Chains/Star Wars","2019","Kylo Ren Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853949-1.jpg",77,50
28929,"853950","1","Gear","Key Chains/Super Heroes","2019","Spider Man Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853950-1.jpg",62,42
28934,"853951","1","Gear","Key Chains/Super Heroes","2019","Batman Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853951-1.jpg",48,44
28935,"853952","1","Gear","Key Chains/Super Heroes","2019","Superman Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853952-1.jpg",40,36
28936,"853953","1","Gear","Key Chains/Super Heroes","2019","Batwoman Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853953-1.jpg",60,56
28975,"853954","1","Gear","Key Chains","2019","Ariel Keyring",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853954-1.jpg",31,16
28976,"853955","1","Gear","Key Chains","2019","Aurora Keyring",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853955-1.jpg",22,15
28930,"853956","1","Gear","Key Chains","2019","Creeper Key Chain",,,4.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/853956-1.jpg",45,30
29150,"853958","1","Seasonal","Easter","2019","Chicken Skater Pod",1,36,,,,,"https://images.brickset.com/sets/images/853958-1.jpg",2782,469
29168,"853960","1","Gear","Key Chains/Brick","2019","2x6 Key Chain",,,,,,,"https://images.brickset.com/sets/images/853960-1.jpg",28,36
29012,"853963","1","Gear","Role-Play toys","2019","TLM2 Stop Sign Shield",,,13.99,,,15.99,"https://images.brickset.com/sets/images/853963-1.jpg",20,72
29662,"853967","1","LEGO Originals","","2019","Wooden Minifigure",,30,,,,,"https://images.brickset.com/sets/images/853967-1.jpg",0,0
29657,"853968","1","Gear","Key Chains/Frozen","2019","Frozen 2 Elsa Keyring",,,3.99,4.99,5.99,4.99,0,3
29658,"853969","1","Gear","Key Chains/Frozen","2019","Frozen 2 Anna Keyring",,,3.99,4.99,5.99,4.99,0,3
29659,"853970","1","Gear","Key Chains/Frozen","2019","Frozen 2 Olaf Keyring",,,3.99,4.99,5.99,4.99,0,4
28963,"891945","1","Ninjago","Magazine Gift","2019","Young Wu",1,,,,,,"https://images.brickset.com/sets/images/NIN891945-1.jpg",478,152
29014,"891946","1","Ninjago","Magazine Gift","2019","Jay",1,,,,,,"https://images.brickset.com/sets/images/NIN891946-1.jpg",347,80
29231,"891947","1","Ninjago","Magazine Gift","2019","Heavy Metal",1,,,,,,"https://images.brickset.com/sets/images/891947-1.jpg",284,113
29214,"891948","1","Ninjago","Magazine Gift","2019","Iron Baron",1,,,,,,"https://images.brickset.com/sets/images/891948-1.jpg",377,98
29323,"891949","1","Ninjago","Magazine Gift","2019","Lloyd",1,,,,,,"https://images.brickset.com/sets/images/891949-1.jpg",206,53
29318,"891950","1","Ninjago","Magazine Gift","2019","Daddy No Legs",1,,,,,,"https://images.brickset.com/sets/images/891950-1.jpg",254,80
29360,"891951","1","Ninjago","Magazine Gift","2019","Nya",1,,,,,,"https://images.brickset.com/sets/images/891951-1.jpg",211,58
29548,"891952","1","Ninjago","Magazine Gift","2019","Blizzard Samurai",1,,,,,,"https://images.brickset.com/sets/images/891952-1.jpg",239,70
29547,"891953","1","Ninjago","Magazine Gift","2019","Cole",1,,,,,,"https://images.brickset.com/sets/images/891953-1.jpg",187,46
29602,"891954","1","Ninjago","Magazine Gift","2019","Pyro Whipper",1,,,,,,"https://images.brickset.com/sets/images/891954-1.jpg",175,55
29622,"891955","1","Ninjago","Magazine Gift","2019","Kai",1,,,,,,"https://images.brickset.com/sets/images/891955-1.jpg",74,29
29015,"911944","1","Star Wars","Magazine Gift","2019","Resistance Bomber",,37,,,,,"https://images.brickset.com/sets/images/911944-1.jpg",613,298
29161,"911945","1","Star Wars","Magazine Gift","2019","Slave I",,,,,,,"https://images.brickset.com/sets/images/SW911945-1.jpg",681,265
29213,"911946","1","Star Wars","Magazine Gift","2019","U-Wing",,,,,,,"https://images.brickset.com/sets/images/911946-1.jpg",495,242
29285,"911947","1","Star Wars","Magazine Gift","2019","IG-88",1,,,,,,"https://images.brickset.com/sets/images/911947-1.jpg",572,267
29317,"911948","1","Star Wars","Magazine Gift","2019","AT-M6",,52,,,,,"https://images.brickset.com/sets/images/911948-1.jpg",413,212
29385,"911949","1","Star Wars","Magazine Gift","2019","Millennium Falcon",,32,,,,,"https://images.brickset.com/sets/images/911949-1.jpg",527,180
29546,"911950","1","Star Wars","Magazine Gift","2019","B-Wing",,52,,,,,"https://images.brickset.com/sets/images/911950-1.jpg",403,192
29584,"911951","1","Star Wars","Magazine Gift","2019","First Order Stormtrooper ",1,,,,,,"https://images.brickset.com/sets/images/911951-1.jpg",425,147
29619,"911952","1","Star Wars","Magazine Gift","2019","Jedi Interceptor",,30,,,,,"https://images.brickset.com/sets/images/911952-1.jpg",236,113
29660,"911953","1","Star Wars","Magazine Gift","2019","First Order SF TIE Fighter",,32,,,,,"https://images.brickset.com/sets/images/911953-1.jpg",13,30
28961,"951901","1","City","Magazine Gift","2019","Police Officer and Jet",1,,,,,,"https://images.brickset.com/sets/images/CITY951901-1.jpg",420,96
29138,"951902","1","City","Magazine Gift","2019","Fireman",1,,,,,,"https://images.brickset.com/sets/images/CITY951902-1.jpg",299,118
29159,"951903","1","City","Magazine Gift","2019","Lawnmower",1,,,,,,"https://images.brickset.com/sets/images/CITY951903-1.jpg",502,252
29212,"951904","1","City","Magazine Gift","2019","Police Officer with Jetpack",1,,,,,,"https://images.brickset.com/sets/images/951904-1.jpg",266,114
29322,"951905","1","City","Magazine Gift","2019","Gyrocopter",1,,,,,,"https://images.brickset.com/sets/images/951905-1.jpg",316,81
29500,"951906","1","City","Magazine Gift","2019","Diver",1,,,,,,"https://images.brickset.com/sets/images/951906-1.jpg",219,107
29497,"951907","1","City","Magazine Gift","2019","Police Buggy",1,,,,,,"https://images.brickset.com/sets/images/951907-1.jpg",253,63
29568,"951908","1","City","Magazine Gift","2019","Astronaut",2,,,,,,"https://images.brickset.com/sets/images/951908-1.jpg",349,149
29603,"951909","1","City","Magazine Gift","2019","Pizza Delivery Biker",1,,,,,,"https://images.brickset.com/sets/images/951909-1.jpg",257,101
29632,"951910","1","City","Magazine Gift","2019","Traffic Cop",1,,,,,,"https://images.brickset.com/sets/images/951910-1.jpg",100,55
29313,"2000455","1","Education","FIRST LEGO League Jr.","2019","FIRST LEGO League Jr.  promotional set",,,,,,,"https://images.brickset.com/sets/images/2000455-1.jpg",7,50
29249,"2000456","1","Education","SPIKE Prime","2019","Spike Prime Marketing Kit",,150,,,,,"https://images.brickset.com/sets/images/2000456 -1.jpg",10,65
29326,"3850072","1","Miscellaneous","Pick A Model","2019","Butterfly",,,,,,,"https://images.brickset.com/sets/images/3850072-1.jpg",43,50
29306,"4000034","1","Miscellaneous","LEGO Inside Tour Exclusive","2019","LEGO System House",,,,,,,"https://images.brickset.com/sets/images/4000034-1.jpg",32,315
29581,"4000036","1","Miscellaneous","LEGO Internal","2019","LEGO Play Day polybag",,39,,,,,"https://images.brickset.com/sets/images/4000036-1.jpg",76,67
29550,"5005542","1","Gear","Bags","2019","2x4 Red Luggage Tag",,,6.99,4.99,6.99,7.99,"https://images.brickset.com/sets/images/5005542-1.jpg",18,17
29551,"5005543","1","Gear","Bags","2019","2x4 Blue Luggage Tag",,,6.99,4.99,6.99,7.99,"https://images.brickset.com/sets/images/5005543-1.jpg",13,16
29552,"5005578","1","Gear","Stationery","2019","LEGO Pencils 6 pack",,,2.99,,,3.99,"https://images.brickset.com/sets/images/5005578-1.jpg",8,14
29389,"5005584","1","Books","","2019","Building a Dream - The Story of the LEGO House",,,,,,,19,36
29147,"5005614","1","Gear","Watches/Clocks","2019","Emma Buildable Watch",,,,24.99,24.99,,"https://images.brickset.com/sets/images/5005614-1.jpg",1,7
29559,"5005618","1","Gear","Bags","2019","Boy Luggage Tag",,,,5.99,7.99,,"https://images.brickset.com/sets/images/5005618-1.jpg",10,11
29634,"5005630","1","Gear","Storage","2019","Storage Bag",,,,,,,5,6
29101,"5005698","1","Gear","Watches/Clocks","2019","Emmet Alarm Clock",,,24.99,29.99,29.99,29.99,"https://images.brickset.com/sets/images/5005698-1.jpg",22,35
29141,"5005699","1","Gear","Watches/Clocks","2019","Wyldstyle Alarm Clock",,,24.99,29.99,29.99,29.99,"https://images.brickset.com/sets/images/5005699-1.jpg",10,21
28971,"5005700","1","Gear","Watches/Clocks","2019","Emmet Minifigure Link Watch",,,19.99,24.99,33.25,24.99,"https://images.brickset.com/sets/images/5005700-1.jpg",6,17
28972,"5005701","1","Gear","Watches/Clocks","2019","Unikitty Buildable Watch with Figure Link",,,19.99,24.99,33.25,24.99,"https://images.brickset.com/sets/images/5005701-1.jpg",5,23
28969,"5005703","1","Gear","Watches/Clocks","2019","Wyldstyle Minifigure Link Watch",,,19.99,24.99,24.99,24.99,"https://images.brickset.com/sets/images/5005703-1.jpg",4,12
29553,"5005705","1","Gear","Lights","2019","Hot Dog Guy Key Light",,,9.99,12.99,14.99,12.99,"https://images.brickset.com/sets/images/5005705-1.jpg",22,14
29554,"5005706","1","Gear","Lights","2019","Banana Guy Key Light",,,9.99,12.99,14.99,12.99,"https://images.brickset.com/sets/images/5005706-1.jpg",15,17
29108,"5005733","1","Gear","Housewares","2019","Batman Luggage Tag",,,6.99,5.99,7.99,7.99,"https://images.brickset.com/sets/images/5005733-1.jpg",11,16
29109,"5005734","1","Gear","Housewares","2019","Emmet Luggage Tag",,,6.99,5.99,7.99,7.99,"https://images.brickset.com/sets/images/5005734-1.jpg",17,21
29110,"5005735","1","Gear","Housewares","2019","Sweet Mayhem Luggage Tag",,,6.99,5.99,7.99,7.99,"https://images.brickset.com/sets/images/5005735-1.jpg",6,11
29111,"5005736","1","Gear","Housewares","2019","Unikitty Luggage Tag",,,6.99,5.99,7.99,7.99,"https://images.brickset.com/sets/images/5005736-1.jpg",10,16
29112,"5005737","1","Gear","Lights","2019","Unikitty Night Light",,,29.99,34.99,34.99,34.99,"https://images.brickset.com/sets/images/5005737-1.jpg",30,50
29107,"5005738","1","The Lego Movie 2: The Second Part","","2019","Sticker roll",,,3.99,3.99,3.99,3.99,"https://images.brickset.com/sets/images/5005738-1.jpg",168,134
29113,"5005739","1","Gear","Lights","2019","Batman Key Light",,,9.99,,,12.99,"https://images.brickset.com/sets/images/5005739-1.jpg",41,36
29114,"5005740","1","Gear","Lights","2019","Emmet Key Light",,,9.99,,,12.99,"https://images.brickset.com/sets/images/5005740-1.jpg",23,18
29115,"5005741","1","Gear","Lights","2019","Unikitty Key Light",,,9.99,,,12.99,"https://images.brickset.com/sets/images/5005741-1.jpg",20,41
29143,"5005761","1","Gear","Lights","2019","Boy NiteLite",,,,24.99,24.99,,"https://images.brickset.com/sets/images/5005761-1.jpg",12,39
29144,"5005762","1","Gear","Lights","2019","Girl NiteLite",,,,24.99,24.99,,"https://images.brickset.com/sets/images/5005762-1.jpg",10,26
29145,"5005763","1","Gear","Lights","2019","Unikitty Torch",,,,19.99,19.99,,"https://images.brickset.com/sets/images/5005763-1.jpg",23,40
29146,"5005765","1","Gear","Housewares","2019","Bag Tag",,,,4.99,5.99,,"https://images.brickset.com/sets/images/5005765-1.jpg",11,16
29536,"5005770","1","Gear","Housewares","2019","Lunch Set Iconic Girl",,,,11.99,15.49,,"https://images.brickset.com/sets/images/5005770-1.jpg",4,11
28991,"5005775","1","Gear","Trading Cards","2019","The LEGO Movie 2 Awesome Trading Cards",,,,,,,"https://images.brickset.com/sets/images/5005775-1.jpg",712,48
28990,"5005777","1","Gear","Trading Cards","2019","The LEGO Movie 2 Awesome Collector Album",,,,,,,"https://images.brickset.com/sets/images/5005777-1.jpg",682,45
29498,"5005813","1","Gear","Bags","2019","Holographic Brick Backpack",,,,74.99,84.99,,"https://images.brickset.com/sets/images/5005813-1.jpg",1,24
29201,"5005818","1","Gear","Miscellaneous","2019","Boba Fett Bag Tag",,,6.99,5.99,7.99,7.99,"https://images.brickset.com/sets/images/5005818-1.jpg",55,28
29202,"5005819","1","Gear","Miscellaneous","2019","Darth Vader Bag Tag",,,6.99,5.99,7.99,7.99,"https://images.brickset.com/sets/images/5005819-1.jpg",50,17
29203,"5005820","1","Gear","Miscellaneous","2019","R2 D2 Bag Tag",,,6.99,5.99,7.99,7.99,"https://images.brickset.com/sets/images/5005820-1.jpg",45,21
29222,"5005821","1","Gear","Miscellaneous","2019","Yoda Bag Tag",,,,5.99,7.99,,"https://images.brickset.com/sets/images/5005821-1.jpg",26,22
29148,"5005822","1","Gear","Key Chains","2019","Ford Mustang / LEGO Key chain",,,,,,,"https://images.brickset.com/sets/images/5005822-1.jpg",914,94
29204,"5005823","1","Gear","Watches/Clocks","2019","20th Anniversary Darth Vader Brick Clock",,,24.99,29.99,39.9,29.99,"https://images.brickset.com/sets/images/5005823-1.jpg",68,56
29205,"5005824","1","Gear","Watches/Clocks","2019","20th Anniversary Darth Vader Link Watch",,,19.99,24.99,33.25,24.99,"https://images.brickset.com/sets/images/5005824-1.jpg",20,27
29223,"5005825","1","Gear","Miscellaneous","2019","Stormtrooper Bag Tag",,,,5.99,5.99,,"https://images.brickset.com/sets/images/5005825-1.jpg",34,29
29224,"5005834","1","Gear","","2019","Emmet Clip",,,,5.99,7.99,,"https://images.brickset.com/sets/images/5005834-1.jpg",3,8
29225,"5005836","1","Gear","","2019","Unikitty Clip",,,,5.99,7.99,,"https://images.brickset.com/sets/images/5005836-1.jpg",7,12
29367,"5005838","1","Gear","Stationery","2019","LEGO Star Wars Notebook with Gel Pen",,,15.99,,,17.99,"https://images.brickset.com/sets/images/5005838-1.jpg",15,34
29226,"5005842","1","Gear","","2019","Sweet Mayhem Clip",,,,5.99,7.99,,"https://images.brickset.com/sets/images/5005842-1.jpg",3,6
29227,"5005843","1","Gear","","2019","Benny Clip",,,,5.99,7.99,,"https://images.brickset.com/sets/images/5005843-1.jpg",9,12
29228,"5005844","1","Gear","Plush","2019","Emmet Minifigure Plush",,,,19.99,19.99,,"https://images.brickset.com/sets/images/5005844-1.jpg",9,17
29229,"5005846","1","Gear","Plush","2019","Unikitty Plush",,,,19.99,19.99,,"https://images.brickset.com/sets/images/5005846-1.jpg",13,45
29261,"5005877","1","Gear","Posters","2019","Captain Marvel Art Print",,,,,,,"https://images.brickset.com/sets/images/5005877-1.jpg",722,38
29361,"5005881","1","Gear","Posters","2019"," Avengers: Endgame art print",,,,,,,"https://images.brickset.com/sets/images/5005881-1.jpg",291,82
29370,"5005885","1","Gear","Digital Media","2019","THE LEGO MOVIE 2 The Second Part (Blu ray)",,,,39.99,39.99,,"https://images.brickset.com/sets/images/5005885-1.jpg",145,45
29297,"5005887","1","Gear","Posters","2019","20th Anniversary Star Wars Poster",,,,,,,271,79
29294,"5005888","1","Gear","Posters","2019","Star Wars 20th anniversary art print",,,,,,,526,53
29525,"5005900","1","Gear","Stationery","2019","Minifigure Notebook",,,11.99,,,12.99,"https://images.brickset.com/sets/images/5005900-1.jpg",5,21
29555,"5005901","1","Gear","Bags","2019","Lloyd Luggage Tag",,,6.99,,,7.99,"https://images.brickset.com/sets/images/5005901-1.jpg",2,6
29556,"5005902","1","Gear","Stationery","2019","Mechanical Pencil",,,2.99,,,3.99,"https://images.brickset.com/sets/images/5005902-1.jpg",9,34
29557,"5005903","1","Gear","Bags","2019","2x4 Brick Luggage Tag",,,6.99,,,7.99,"https://images.brickset.com/sets/images/5005903-1.jpg",6,9
29331,"5005907","1","Gear","Clothing","2019","NASA Apollo 11 Lunar Lander Patch",,,,,,,"https://images.brickset.com/sets/images/5005907-1.jpg",1569,132
29501,"5005910","1","Gear","Bags","2019","Reversible Canvas Tote Bag ",,,,,,,"https://images.brickset.com/sets/images/5005910-1.jpg",335,42
29530,"5005918","1","Gear","Bags","2019","Minifigure Belight Backpack",,,39.99,,,44.99,"https://images.brickset.com/sets/images/5005918-1.jpg",0,8
29528,"5005919","1","Gear","Bags","2019","Friends Belight Backpack",,,39.99,,,44.99,"https://images.brickset.com/sets/images/5005919-1.jpg",1,6
29534,"5005920","1","Gear","Bags","2019","NINJAGO Belight Backpack",,,39.99,,,44.99,"https://images.brickset.com/sets/images/5005920-1.jpg",2,6
29535,"5005921","1","Gear","Stationery","2019","NINJAGO Pencil Roll",,,6.99,,,7.99,"https://images.brickset.com/sets/images/5005921-1.jpg",1,9
29529,"5005922","1","Gear","Stationery","2019","Friends Pencil Roll",,,6.99,,,7.99,"https://images.brickset.com/sets/images/5005922-1.jpg",2,6
29531,"5005923","1","Gear","Stationery","2019","Minifigure Pencil Roll",,,6.99,,,7.99,"https://images.brickset.com/sets/images/5005923-1.jpg",6,27
29532,"5005924","1","Gear","Bags","2019","Teen Minifigure Backpack",,,44.99,,,49.99,"https://images.brickset.com/sets/images/5005924-1.jpg",13,36
29533,"5005926","1","Gear","Bags","2019","Minifigure Drawstring Bag",,,9.99,,,11.99,"https://images.brickset.com/sets/images/5005926-1.jpg",14,22
29558,"5005927","1","Gear","Bags","2019","Kindergarten Backpack",,,17.99,,,19.99,"https://images.brickset.com/sets/images/5005927-1.jpg",0,9
29526,"5005928","1","Gear","Housewares","2019","Minifigure Lunch Box",,,5.99,,,6.99,"https://images.brickset.com/sets/images/5005928-1.jpg",14,25
29527,"5005929","1","Gear","Housewares","2019","NINJAGO Lunch Box",,,5.99,,,6.99,"https://images.brickset.com/sets/images/5005929-1.jpg",5,6
29393,"5005956","1","Gear","Posters","2019","Stranger Things Poster",,,,,,,"https://images.brickset.com/sets/images/5005956-1.jpg",62,77
29524,"5005969","1","Gear","Stationery","2019","Back to School Pack",,,,,,,"https://images.brickset.com/sets/images/5005969-1.jpg",233,24
29575,"5006007","1","Gear","Posters","2019","Japanese Patent LEGO Duplo Brick 1968 Art Print",,,,,,,"https://images.brickset.com/sets/images/5006007-1.jpg",38,26
29565,"5006016","1","Gear","Housewares","2019","Picnic Blanket",,,,,,,"https://images.brickset.com/sets/images/5006016-1.jpg",151,59
29587,"5006017","1","Gear","Housewares","2019","LEGO Lunch Box",,,,,,,"https://images.brickset.com/sets/images/5006017-1.jpg",280,50
29626,"5006027","1","Gear","Role-play toys","2019","LEGO Batman Deluxe Costume",,,34.99,,,39.99,0,5
28992,"6244853","1","Promotional","LEGO brand stores","2019","Lion Dance",,,,,,,"https://images.brickset.com/sets/images/6244853-1.jpg",30,197
29608,"6307985","1","Promotional","Toys R Us","2019","Spring",,,,,,,"https://images.brickset.com/sets/images/6307985-1.jpg",38,134
29609,"6307986","1","Promotional","Toys R Us","2019","Summer",,,,,,,"https://images.brickset.com/sets/images/6307986-1.jpg",33,126
29610,"6307995","1","Promotional","Toys R Us","2019","Autumn",,,,,,,"https://images.brickset.com/sets/images/6307995-1.jpg",32,130
29611,"6307997","1","Promotional","Toys R Us","2019","Winter",,,,,,,"https://images.brickset.com/sets/images/6307997-1.jpg",24,134
28955,"100STORESNA","1","Promotional","LEGO brand stores","2019","100 Stores minifigure",1,,,,,,"https://images.brickset.com/sets/images/100STORES-1.jpg",401,286
